file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\Content.java,com.airbnb.lottie.animation.content.Content,getName/0,6,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,-1,0,0,0,2,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"resolveKeyPath/4[com.airbnb.lottie.model.KeyPath,int,java.util.List<com.airbnb.lottie.model.KeyPath>,com.airbnb.lottie.model.KeyPath]",191,4,7,12,21,1,4,4,191,1,0,0,0,1,1,5,1,3,0,0,0,15,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"ContentGroup/5[com.airbnb.lottie.LottieDrawable,com.airbnb.lottie.model.layer.BaseLayer,java.lang.String,java.util.List<com.airbnb.lottie.animation.content.Content>,com.airbnb.lottie.model.animatable.AnimatableTransform]",65,7,5,10,20,0,4,5,65,2,0,0,0,0,4,8,2,2,0,0,0,18,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"addValueCallback/2[T,com.airbnb.lottie.value.LottieValueCallback<T>]",217,4,2,1,5,0,0,2,217,0,0,0,0,0,0,0,0,1,0,0,0,8,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,findTransform/1[java.util.List<com.airbnb.lottie.model.content.ContentModel>],38,3,3,2,9,2,2,1,38,1,0,0,0,0,1,2,0,2,0,0,0,9,8
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,getTransformationMatrix/0,122,3,2,2,7,2,0,0,122,0,0,0,0,0,0,0,0,1,0,0,0,7,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,onValueChanged/0,89,1,1,1,3,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"ContentGroup/3[com.airbnb.lottie.LottieDrawable,com.airbnb.lottie.model.layer.BaseLayer,com.airbnb.lottie.model.content.ShapeGroup]",58,4,1,4,3,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,5,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,getName/0,93,0,1,0,3,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"setContents/2[java.util.List<com.airbnb.lottie.animation.content.Content>,java.util.List<com.airbnb.lottie.animation.content.Content>]",97,1,2,6,9,0,3,2,97,1,0,0,0,0,3,3,2,1,0,0,0,9,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,getPathList/0,109,2,4,3,12,1,2,0,109,1,1,0,0,0,1,3,0,3,0,0,0,9,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"contentsFromModels/3[com.airbnb.lottie.LottieDrawable,com.airbnb.lottie.model.layer.BaseLayer,java.util.List<com.airbnb.lottie.model.content.ContentModel>]",27,4,3,4,10,1,3,3,27,1,0,0,0,0,1,3,0,2,0,0,0,9,10
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"draw/3[Canvas,Matrix,int]",146,5,4,8,17,0,3,3,146,1,0,0,3,0,5,4,5,2,0,0,0,16,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,getPath/0,130,4,4,7,14,1,2,0,130,1,0,0,1,0,2,2,1,2,0,0,0,9,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\ContentGroup.java,com.airbnb.lottie.animation.content.ContentGroup,"getBounds/2[RectF,Matrix]",166,5,5,10,19,0,2,2,166,1,0,0,1,0,6,2,1,3,0,0,0,14,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\airbnb-lottie-android\airbnb-lottie-android-2.6.1\lottie\src\main\java\com\airbnb\lottie\animation\content\DrawingContent.java,com.airbnb.lottie.animation.content.DrawingContent,"draw/3[Canvas,Matrix,int]",8,2,1,0,1,0,0,3,8,0,0,0,0,0,0,0,0,-1,0,0,0,3,0
