Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,cosine,euclidean,l1,l2,manhattan
scribejava-scribejava_6.4.1,1539,1670,415,2305,4571,1274,212,960,115,163,0,11,1,0,458,256,6,411,2,0,355,0,462,13268,739,53,85,56,25,2629,228,1621,380,1512,128,12,104,0,13113,16648,27,69,5,57,1133,55,7,53,7,9,0,3,1,0,32,8,3,13,1,0,8,0,31,599,44,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.260802563103407,7.81472170601034,0.8081268000986802,9.825877294650924,96.89471023018163,5.469611749621561,0.9526200956712636,4.979055018358963,0.7021982206638453,1.0490979544217685,0.0,0.2635717462159416,0.06108472217815276,0.0,2.5988318518600417,1.25638844897129,0.21080967188323466,1.805835071122912,0.08622491768745563,0.0,1.4748293403291657,0.0,3.117887960463645,51.116924976039904,4.154882996422192,0.6375240517352205,0.8827116986772738,0.6129027987244136,0.5288242574901104,15.960308302443947,2.6802299154734412,6.353025585780134,2.2711296912213945,5.908671954913467,0.8802146308777209,0.33218540109551703,0.7231894376403164,0.0,34.556237234098646,243.07706103135763,5.742537313432836,6.231343283582089,1.5485074626865671,8.600746268656716,17.05597014925373,4.753731343283582,0.7910447761194029,3.582089552238806,0.4291044776119403,0.6082089552238806,0.0,0.041044776119402986,0.0037313432835820895,0.0,1.708955223880597,0.9552238805970149,0.022388059701492536,1.5335820895522387,0.007462686567164179,0.0,1.3246268656716418,0.0,1.7238805970149254,49.507462686567166,2.7574626865671643,0.19776119402985073,0.31716417910447764,0.208955223880597,0.09328358208955224,9.809701492537313,0.8507462686567164,6.048507462686567,1.4179104477611941,5.641791044776119,0.47761194029850745,0.04477611940298507,0.3880597014925373,0.0,48.92910447761194,62.11940298507463,56.80107526881721,55.215053763440864,54.86559139784945,55.51075268817204,54.81182795698925
scribejava-scribejava_6.5.0,1589,1728,419,2339,5737,1326,213,981,115,167,0,11,1,0,466,256,6,419,2,0,357,0,466,13486,763,53,86,56,25,2630,228,1643,380,1533,127,12,104,0,13128,16652,27,88,5,67,2194,68,7,54,7,13,0,3,1,0,32,8,3,13,1,0,8,0,31,599,62,5,8,4,6,198,32,36,13,35,4,3,4,0,351,1025,4.328828193315269,8.403152994409272,0.8048633242338529,10.129661216334757,148.73025562416382,6.059894778232311,0.9492708522109976,5.3803345923456725,0.6989150170074193,1.1817600729337856,0.0,0.26166615627327855,0.060633906259083124,0.0,2.5926609113532293,1.2523908110693605,0.20926551452070297,1.81176469707306,0.08559093732518182,0.0,1.468535304634999,0.0,3.100786921274705,53.240186129884805,4.865221404426244,0.6332508352622381,0.852192361583782,0.6088843716092696,0.5250275195119256,15.889171112055362,2.662353613557104,6.450651486609169,2.2607819950183963,6.026070945460413,0.8838489416158154,0.32976894648195143,0.7193562469515505,0.0,34.25964141919,241.3890213915316,5.841911764705882,6.352941176470588,1.5404411764705883,8.599264705882353,21.091911764705884,4.875,0.7830882352941176,3.6066176470588234,0.4227941176470588,0.6139705882352942,0.0,0.04044117647058824,0.003676470588235294,0.0,1.713235294117647,0.9411764705882353,0.022058823529411766,1.5404411764705883,0.007352941176470588,0.0,1.3125,0.0,1.713235294117647,49.580882352941174,2.8051470588235294,0.1948529411764706,0.3161764705882353,0.20588235294117646,0.09191176470588236,9.669117647058824,0.8382352941176471,6.040441176470588,1.3970588235294117,5.636029411764706,0.46691176470588236,0.04411764705882353,0.38235294117647056,0.0,48.26470588235294,61.220588235294116,56.18279569892473,54.40860215053764,53.9247311827957,54.38172043010752,53.225806451612904
scribejava-scribejava_6.5.1,1587,1706,418,2331,4768,1304,213,966,116,162,0,11,1,0,464,256,6,417,2,0,355,0,467,13363,745,53,86,56,25,2630,228,1635,380,1525,127,12,104,0,13089,16651,27,72,5,59,1242,55,7,53,7,8,0,3,1,0,32,8,3,13,1,0,8,0,31,599,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.313367445286085,7.876919816272811,0.8056789007941754,9.974589829048405,101.09807029248799,5.497272796585776,0.9498278905834546,5.03124310027565,0.7001239664533342,1.0168190625065634,0.0,0.2621386792651401,0.060745673923078794,0.0,2.5973988523408,1.2533950069007656,0.2096483711465353,1.8149004395014954,0.08574812064452865,0.0,1.470655056405008,0.0,3.106888131373887,51.28872387440829,4.205348124653716,0.634311193479642,0.8535513764069432,0.6098817258757604,0.5259690419606438,15.907648261116362,2.6667896650600666,6.3644560173150095,2.2633625195194913,5.9352549739543115,0.8850264587673794,0.33036811503369123,0.720310017838535,0.0,34.194042673038,241.80775087498213,5.856088560885609,6.295202952029521,1.5424354243542435,8.601476014760147,17.59409594095941,4.8118081180811805,0.7859778597785978,3.5645756457564577,0.4280442804428044,0.5977859778597786,0.0,0.04059040590405904,0.0036900369003690036,0.0,1.7121771217712176,0.9446494464944649,0.02214022140221402,1.5387453874538746,0.007380073800738007,0.0,1.3099630996309963,0.0,1.7232472324723247,49.309963099631,2.7490774907749076,0.19557195571955718,0.3173431734317343,0.2066420664206642,0.09225092250922509,9.70479704797048,0.8413284132841329,6.033210332103321,1.4022140221402215,5.627306273062731,0.46863468634686345,0.04428044280442804,0.3837638376383764,0.0,48.298892988929886,61.44280442804428,56.74731182795699,54.48924731182796,53.87096774193548,54.51612903225807,53.89784946236559
scribejava-scribejava_6.6.0,1609,1725,419,2354,4777,1314,216,973,116,164,0,11,1,0,452,241,6,404,3,0,343,0,439,13577,750,53,94,59,25,2724,231,1635,386,1516,128,12,102,0,13185,16653,27,73,5,60,1242,55,7,53,7,8,0,3,1,0,32,6,3,13,1,0,8,0,31,602,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.32329506259209,7.943105298565433,0.8042154880219071,9.964669055729722,100.74400159278653,5.506504351631012,0.9531274008627465,5.035582289015043,0.6985031862074745,1.0387348312049038,0.0,0.26119617765856284,0.060522753266880225,0.0,2.582202733043177,1.169855892723235,0.20888474752955252,1.7906406943046898,0.10444237376477625,0.0,1.4400409538335874,0.0,2.8793523775667875,51.47520390545706,4.217244203843848,0.6321957031049386,0.9425280843719067,0.607093740487645,0.5240910293301609,16.076776744260936,2.6565253051368765,6.3474656339474205,2.268897038848124,5.902853202639485,0.8952188115395963,0.32917302503957435,0.722256751974298,0.0,34.446621485115905,240.97244777823727,5.893772893772894,6.318681318681318,1.534798534798535,8.622710622710622,17.498168498168496,4.813186813186813,0.7912087912087912,3.5641025641025643,0.4249084249084249,0.6007326007326007,0.0,0.040293040293040296,0.003663003663003663,0.0,1.6556776556776556,0.8827838827838828,0.02197802197802198,1.47985347985348,0.01098901098901099,0.0,1.2564102564102564,0.0,1.6080586080586081,49.73260073260073,2.7472527472527473,0.19413919413919414,0.3443223443223443,0.21611721611721613,0.09157509157509157,9.978021978021978,0.8461538461538461,5.989010989010989,1.413919413919414,5.553113553113553,0.46886446886446886,0.04395604395604396,0.37362637362637363,0.0,48.2967032967033,61.0,55.887096774193544,53.92473118279569,52.392473118279575,53.87096774193549,52.23118279569892
scribejava-scribejava_6.6.1,1609,1725,419,2354,4777,1314,216,973,116,164,0,11,1,0,452,241,6,404,3,0,343,0,439,13577,750,53,94,59,25,2724,231,1635,386,1516,128,12,102,0,13185,16653,27,73,5,60,1242,55,7,53,7,8,0,3,1,0,32,6,3,13,1,0,8,0,31,602,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.32329506259209,7.943105298565433,0.8042154880219071,9.964669055729722,100.74400159278653,5.506504351631012,0.9531274008627465,5.035582289015043,0.6985031862074745,1.0387348312049038,0.0,0.26119617765856284,0.060522753266880225,0.0,2.582202733043177,1.169855892723235,0.20888474752955252,1.7906406943046898,0.10444237376477625,0.0,1.4400409538335874,0.0,2.8793523775667875,51.47520390545706,4.217244203843848,0.6321957031049386,0.9425280843719067,0.607093740487645,0.5240910293301609,16.076776744260936,2.6565253051368765,6.3474656339474205,2.268897038848124,5.902853202639485,0.8952188115395963,0.32917302503957435,0.722256751974298,0.0,34.446621485115905,240.97244777823727,5.893772893772894,6.318681318681318,1.534798534798535,8.622710622710622,17.498168498168496,4.813186813186813,0.7912087912087912,3.5641025641025643,0.4249084249084249,0.6007326007326007,0.0,0.040293040293040296,0.003663003663003663,0.0,1.6556776556776556,0.8827838827838828,0.02197802197802198,1.47985347985348,0.01098901098901099,0.0,1.2564102564102564,0.0,1.6080586080586081,49.73260073260073,2.7472527472527473,0.19413919413919414,0.3443223443223443,0.21611721611721613,0.09157509157509157,9.978021978021978,0.8461538461538461,5.989010989010989,1.413919413919414,5.553113553113553,0.46886446886446886,0.04395604395604396,0.37362637362637363,0.0,48.2967032967033,61.0,56.12903225806452,53.413978494623656,51.55913978494624,53.145161290322584,52.01612903225806
scribejava-scribejava_6.6.2,1609,1725,419,2354,4777,1314,216,973,116,164,0,11,1,0,452,241,6,404,3,0,343,0,439,13577,750,53,94,59,25,2724,231,1635,386,1516,128,12,102,0,13185,16653,27,73,5,60,1242,55,7,53,7,8,0,3,1,0,32,6,3,13,1,0,8,0,31,602,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.32329506259209,7.943105298565433,0.8042154880219071,9.964669055729722,100.74400159278653,5.506504351631012,0.9531274008627465,5.035582289015043,0.6985031862074745,1.0387348312049038,0.0,0.26119617765856284,0.060522753266880225,0.0,2.582202733043177,1.169855892723235,0.20888474752955252,1.7906406943046898,0.10444237376477625,0.0,1.4400409538335874,0.0,2.8793523775667875,51.47520390545706,4.217244203843848,0.6321957031049386,0.9425280843719067,0.607093740487645,0.5240910293301609,16.076776744260936,2.6565253051368765,6.3474656339474205,2.268897038848124,5.902853202639485,0.8952188115395963,0.32917302503957435,0.722256751974298,0.0,34.446621485115905,240.97244777823727,5.893772893772894,6.318681318681318,1.534798534798535,8.622710622710622,17.498168498168496,4.813186813186813,0.7912087912087912,3.5641025641025643,0.4249084249084249,0.6007326007326007,0.0,0.040293040293040296,0.003663003663003663,0.0,1.6556776556776556,0.8827838827838828,0.02197802197802198,1.47985347985348,0.01098901098901099,0.0,1.2564102564102564,0.0,1.6080586080586081,49.73260073260073,2.7472527472527473,0.19413919413919414,0.3443223443223443,0.21611721611721613,0.09157509157509157,9.978021978021978,0.8461538461538461,5.989010989010989,1.413919413919414,5.553113553113553,0.46886446886446886,0.04395604395604396,0.37362637362637363,0.0,48.2967032967033,61.0,61.591397849462375,60.75268817204302,61.3978494623656,60.70967741935485,61.5483870967742
scribejava-scribejava_6.6.3,1609,1713,419,2341,4764,1306,214,968,116,162,0,11,1,0,450,241,6,402,3,0,341,0,434,13495,744,52,95,58,25,2712,230,1622,384,1513,126,12,102,0,13146,16653,27,73,5,60,1242,55,7,53,7,8,0,3,1,0,32,6,3,13,1,0,8,0,31,602,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.324995500643449,7.902064976859735,0.8042154880219071,9.96145339596414,100.7378583841712,5.490717127520335,0.9476152037853575,5.021160244873414,0.6985031862074745,1.0143603676196857,0.0,0.26119617765856284,0.060522753266880225,0.0,2.5697918191044002,1.169855892723235,0.20888474752955252,1.771967123130594,0.10444237376477625,0.0,1.415593659323597,0.0,2.858199815270454,51.395346133479194,4.193129711905678,0.6304038099388634,0.9431279931956384,0.6053610240204982,0.5240910293301609,16.08762919720655,2.655617731828067,6.301570261550559,2.2702261903602294,5.8929686316198655,0.8908153771680722,0.32917302503957435,0.722256751974298,0.0,34.44910666804358,240.97244777823727,5.893772893772894,6.274725274725275,1.534798534798535,8.575091575091575,17.45054945054945,4.783882783882784,0.7838827838827839,3.5457875457875456,0.4249084249084249,0.5934065934065934,0.0,0.040293040293040296,0.003663003663003663,0.0,1.6483516483516483,0.8827838827838828,0.02197802197802198,1.4725274725274726,0.01098901098901099,0.0,1.249084249084249,0.0,1.5897435897435896,49.43223443223443,2.7252747252747254,0.19047619047619047,0.34798534798534797,0.21245421245421245,0.09157509157509157,9.934065934065934,0.8424908424908425,5.941391941391942,1.4065934065934067,5.542124542124542,0.46153846153846156,0.04395604395604396,0.37362637362637363,0.0,48.15384615384615,61.0,61.41935483870966,59.82795698924732,60.27956989247311,60.043010752688176,60.64516129032259
scribejava-scribejava_6.7.0,1622,1720,422,2360,4775,1313,216,972,117,164,0,11,1,0,452,243,6,404,3,0,343,0,436,13575,748,52,95,58,25,2734,231,1634,387,1525,126,12,103,0,13234,16655,27,73,5,60,1242,55,7,53,7,8,0,3,1,0,32,6,3,13,1,0,8,0,31,602,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.3147806953046075,7.877757151029131,0.8024183751876278,9.95187490879975,100.37542005009128,5.4732334143505,0.9443296355180137,5.0052606698279325,0.6972883300773861,1.0148466563472192,0.0,0.2602637628971275,0.06030226891555284,0.0,2.5624152922701096,1.168748103767327,0.2081294069399573,1.7680118661532391,0.10406470346997844,0.0,1.4131621302491324,0.0,2.8481917801865038,51.22768826643226,4.181746919562459,0.6283080998584285,0.940146397556651,0.603418705412039,0.5222329678670938,16.04749668848142,2.6464133557770295,6.299423299670159,2.26556695547228,5.893885802030683,0.888427403614405,0.3279908069988851,0.7209630070938984,0.0,34.37182879140744,240.14569510453381,5.898181818181818,6.254545454545455,1.5345454545454544,8.581818181818182,17.363636363636363,4.774545454545454,0.7854545454545454,3.5345454545454547,0.4254545454545455,0.5963636363636363,0.0,0.04,0.0036363636363636364,0.0,1.6436363636363636,0.8836363636363637,0.02181818181818182,1.469090909090909,0.01090909090909091,0.0,1.2472727272727273,0.0,1.5854545454545454,49.36363636363637,2.72,0.1890909090909091,0.34545454545454546,0.2109090909090909,0.09090909090909091,9.941818181818181,0.84,5.941818181818181,1.4072727272727272,5.545454545454546,0.4581818181818182,0.04363636363636364,0.37454545454545457,0.0,48.123636363636365,60.56363636363636,59.54838709677419,58.27956989247313,60.32258064516129,58.40860215053764,60.08602150537634
scribejava-scribejava_6.8.0,1632,1764,425,2394,4898,1336,218,990,118,167,0,11,1,0,457,248,6,409,3,0,348,0,437,13864,760,52,95,58,25,2768,233,1653,389,1544,125,12,104,0,13520,16657,27,82,5,66,1272,55,7,53,7,8,0,3,1,0,32,6,3,13,1,0,8,0,31,602,46,5,8,4,6,198,32,33,13,32,4,3,4,0,351,1025,4.314934841954798,8.319794893917678,0.8006432824126982,10.054131987937541,101.38722662238382,5.509652968491077,0.9410778837695908,5.04032034436907,0.6960885854460334,1.0149564307252785,0.0,0.25934125645919964,0.06008417681261099,0.0,2.565823660007886,1.1917042645081826,0.20738220072570623,1.7806299497203937,0.10369110036285308,0.0,1.433048645527015,0.0,2.8434906769398043,52.407520080018884,4.209548085853567,0.6262328916579322,0.9371920219989424,0.6014945024501809,0.5203945072287695,16.017425470220946,2.651914013681404,6.345347371524811,2.257607751327775,5.94654108814453,0.8817638321333277,0.32682123157316545,0.7196845841727203,0.0,34.459325908234376,239.3273488747714,5.891696750902527,6.368231046931408,1.5342960288808665,8.64259927797834,17.68231046931408,4.823104693140794,0.7870036101083032,3.5740072202166067,0.4259927797833935,0.6028880866425993,0.0,0.039711191335740074,0.0036101083032490976,0.0,1.6498194945848375,0.8953068592057761,0.021660649819494584,1.476534296028881,0.010830324909747292,0.0,1.256317689530686,0.0,1.5776173285198556,50.05054151624549,2.743682310469314,0.18772563176895307,0.34296028880866425,0.20938628158844766,0.09025270758122744,9.992779783393502,0.8411552346570397,5.9675090252707585,1.404332129963899,5.574007220216607,0.45126353790613716,0.04332129963898917,0.37545126353790614,0.0,48.808664259927795,60.13357400722022,59.41935483870968,58.83870967741936,58.752688172043015,58.70967741935484,58.98924731182795
sofastack-sofa-rpc_5.5.2,6664,9576,1343,12477,26466,4765,827,3931,277,320,0,112,20,31,2089,1069,598,1051,351,0,1169,0,4494,63343,3154,583,1370,731,514,6984,6971,9558,1547,7647,848,160,69,0,32995,56818,52,122,6,120,2335,70,21,70,12,21,0,14,3,3,122,122,122,26,28,0,122,0,97,609,75,18,52,23,69,146,2074,126,97,122,7,6,15,0,195,1025,7.108661092662279,16.11795093336008,0.6956575449246226,17.967759567409708,140.89168683164075,7.23201721761847,2.6751475793381365,6.577505110319812,1.0213621161375743,1.3321720293284816,0.0,0.8558400612261257,0.24709611729836023,0.23925917724840867,7.10071481850448,6.567897124142369,6.411249243686977,2.274127574911156,1.9436631861595608,0.0,6.559247220182703,0.0,9.990233516463185,84.45086443824958,7.490266943909707,1.773777443511342,4.311045085491115,1.8452712826919326,3.3263833910725236,15.904081433520444,69.22894084464818,15.928300710392138,5.5883742539586265,12.804983107547004,1.4930866802414058,0.564861262569344,0.6229582282827312,0.0,29.938339865909484,237.795068557722,7.059322033898305,10.14406779661017,1.4226694915254237,13.217161016949152,28.036016949152543,5.047669491525424,0.8760593220338984,4.164194915254237,0.2934322033898305,0.3389830508474576,0.0,0.11864406779661017,0.0211864406779661,0.03283898305084746,2.2129237288135593,1.132415254237288,0.6334745762711864,1.1133474576271187,0.3718220338983051,0.0,1.2383474576271187,0.0,4.760593220338983,67.10063559322033,3.3411016949152543,0.6175847457627118,1.451271186440678,0.774364406779661,0.5444915254237288,7.398305084745763,7.384533898305085,10.125,1.638771186440678,8.100635593220339,0.8983050847457628,0.1694915254237288,0.07309322033898305,0.0,34.952330508474574,60.188559322033896,52.91952650949966,52.720580921118064,57.047647468417395,52.86481647269472,56.86362279916442
sofastack-sofa-rpc_5.5.3,6652,9570,1341,12473,26548,4763,827,3929,277,320,0,112,20,31,2088,1070,597,1052,350,0,1169,0,4496,63313,3155,582,1368,731,514,6986,6970,9555,1547,7645,846,160,69,0,32956,56817,52,122,6,120,2335,70,21,70,12,21,0,14,3,3,122,122,122,26,28,0,122,0,97,609,75,18,52,23,69,146,2074,126,97,122,7,6,15,0,195,1025,7.10807096223662,16.140874492235874,0.6957721953952131,17.996739379218038,141.81110163273402,7.246461669243077,2.676414769012347,6.589644861999515,1.0260063600412472,1.3328331303105783,0.0,0.8562854735253954,0.2472262728438485,0.23938374522235004,7.104821005081996,6.571983907482161,6.414640211627801,2.2770900080666205,1.9445867593485706,0.0,6.56341244320242,0.0,9.99915813753527,84.543846102481,7.508190863908554,1.7746749042059893,4.313295626715327,1.8460778825192692,3.3281011862410526,15.9241106129572,69.26586988625337,15.953170273117706,5.591084478253398,12.8201747852773,1.4934472118842501,0.5651339939294845,0.6232842432548805,0.0,29.97104855448033,237.91342926732057,7.054082714740191,10.148462354188759,1.4220572640509013,13.226935312831388,28.15270413573701,5.050901378579003,0.8769883351007424,4.166489925768823,0.29374337221633084,0.33934252386002123,0.0,0.11876988335100742,0.021208907741251327,0.032873806998939555,2.2142099681866383,1.1346765641569458,0.633085896076352,1.1155885471898197,0.3711558854718982,0.0,1.23966065747614,0.0,4.767762460233298,67.13997879109226,3.3457051961823967,0.6171792152704135,1.4506892895015906,0.7751855779427359,0.545068928950159,7.408271474019088,7.391304347826087,10.132555673382821,1.64050901378579,8.107104984093318,0.897136797454931,0.16967126193001061,0.07317073170731707,0.0,34.94803817603393,60.251325556733825,51.845220332239144,52.685765443151304,58.21645280015917,52.7355018402467,58.355714712026256
sofastack-sofa-rpc_5.5.4,6679,9637,1351,12518,26654,4815,839,3980,277,321,0,118,20,32,2112,1080,604,1068,351,0,1179,0,4520,63654,3191,582,1371,732,516,7024,6982,9604,1558,7692,849,160,69,0,33222,57850,52,125,6,120,2335,70,21,70,12,21,0,14,3,3,122,122,122,26,28,0,122,0,97,611,75,18,52,23,69,146,2074,126,97,122,7,6,15,0,198,1025,7.118108573859749,16.100323644241943,0.6938001382104115,18.006565554779755,141.16659061098827,7.221289828817915,2.6849244555758536,6.569608224922324,1.0215358794591893,1.3270476135088947,0.0,0.8733548148239003,0.24606222002329103,0.24032130995132037,7.07512300479383,6.544259242944896,6.386828414691008,2.2717266339248097,1.9384827136714402,0.0,6.535744385944229,0.0,9.984714700647837,84.42090884714197,7.49027526534361,1.7672679607820438,4.298605548095993,1.83870058351563,3.3130274240717257,15.861912848972949,68.94075983994541,15.923403281539874,5.571469297753874,12.800168110304664,1.4908963466108285,0.5626933537971155,0.6203683902499194,0.0,29.93536520879119,238.9039338784522,7.015756302521009,10.122899159663865,1.4191176470588236,13.149159663865547,27.997899159663866,5.057773109243698,0.8813025210084033,4.180672268907563,0.29096638655462187,0.33718487394957986,0.0,0.12394957983193278,0.02100840336134454,0.03361344537815126,2.2184873949579833,1.134453781512605,0.634453781512605,1.1218487394957983,0.36869747899159666,0.0,1.2384453781512605,0.0,4.7478991596638656,66.86344537815125,3.351890756302521,0.6113445378151261,1.440126050420168,0.7689075630252101,0.542016806722689,7.378151260504202,7.334033613445378,10.088235294117647,1.6365546218487395,8.079831932773109,0.8918067226890757,0.16806722689075632,0.07247899159663866,0.0,34.89705882352941,60.766806722689076,51.661195662986174,51.387645478961495,56.96806923306477,51.65622202327663,56.928280115388446
sofastack-sofa-rpc_5.5.5,6688,9644,1357,12556,26680,4820,840,3985,277,321,0,118,20,32,2112,1080,604,1068,351,0,1179,0,4543,63741,3193,582,1373,732,516,7028,6989,9623,1558,7709,849,160,71,0,33252,57849,52,125,6,120,2335,70,21,70,12,21,0,14,3,3,122,122,122,26,28,0,122,0,97,611,75,18,52,23,69,146,2074,126,97,122,7,6,15,0,198,1025,7.1330597565872305,16.104020722398523,0.7080020554699783,18.057274411901222,141.1683909764912,7.22262906767377,2.6918155990241965,6.571622019641542,1.0215358794591893,1.3270476135088947,0.0,0.8733548148239003,0.24606222002329103,0.24032130995132037,7.07512300479383,6.544259242944896,6.386828414691008,2.2717266339248097,1.9384827136714402,0.0,6.535744385944229,0.0,10.066421719259255,84.5050727250758,7.492422027348106,1.7672679607820438,4.302302036936228,1.83870058351563,3.3130274240717257,15.865789089669272,68.94259220043996,15.93512927457145,5.571469297753874,12.806491310280926,1.4908963466108285,0.5626933537971155,0.6285403047981879,0.0,29.93896951715,238.90419913758075,7.025210084033613,10.130252100840336,1.425420168067227,13.1890756302521,28.025210084033613,5.063025210084033,0.8823529411764706,4.185924369747899,0.29096638655462187,0.33718487394957986,0.0,0.12394957983193278,0.02100840336134454,0.03361344537815126,2.2184873949579833,1.134453781512605,0.634453781512605,1.1218487394957983,0.36869747899159666,0.0,1.2384453781512605,0.0,4.772058823529412,66.9548319327731,3.3539915966386555,0.6113445378151261,1.4422268907563025,0.7689075630252101,0.542016806722689,7.382352941176471,7.341386554621849,10.108193277310924,1.6365546218487395,8.097689075630251,0.8918067226890757,0.16806722689075632,0.07457983193277311,0.0,34.92857142857143,60.765756302521005,52.03421864120163,51.64130110414801,56.47567890182035,51.77061573659604,56.62986173281609
sofastack-sofa-rpc_5.5.6,6688,9645,1357,12557,26680,4821,840,3986,277,321,0,118,20,32,2112,1080,604,1068,351,0,1179,0,4546,63769,3193,582,1373,732,516,7032,6992,9632,1558,7718,849,160,71,0,33253,57849,52,125,6,120,2335,70,21,70,12,21,0,14,3,3,122,122,122,26,28,0,122,0,97,612,75,18,52,23,69,146,2074,126,97,122,7,6,15,0,198,1025,7.1330597565872305,16.103653052164056,0.7080020554699783,18.062881960416945,141.16022693636242,7.222547021295233,2.6918155990241965,6.571672190627551,1.0215358794591893,1.3270476135088947,0.0,0.8733548148239003,0.24606222002329103,0.24032130995132037,7.07512300479383,6.544259242944896,6.386828414691008,2.2717266339248097,1.9384827136714402,0.0,6.535744385944229,0.0,10.069155980717548,84.53520327471658,7.492422027348106,1.7672679607820438,4.302302036936228,1.83870058351563,3.3130274240717257,15.868072949033083,68.94314846212202,15.945451953173649,5.571469297753874,12.820817695500272,1.4908963466108285,0.5626933537971155,0.6285403047981879,0.0,29.939235423316518,238.90419913758075,7.025210084033613,10.131302521008404,1.425420168067227,13.190126050420169,28.025210084033613,5.064075630252101,0.8823529411764706,4.186974789915967,0.29096638655462187,0.33718487394957986,0.0,0.12394957983193278,0.02100840336134454,0.03361344537815126,2.2184873949579833,1.134453781512605,0.634453781512605,1.1218487394957983,0.36869747899159666,0.0,1.2384453781512605,0.0,4.775210084033613,66.98424369747899,3.3539915966386555,0.6113445378151261,1.4422268907563025,0.7689075630252101,0.542016806722689,7.38655462184874,7.34453781512605,10.117647058823529,1.6365546218487395,8.107142857142858,0.8918067226890757,0.16806722689075632,0.07457983193277311,0.0,34.929621848739494,60.765756302521005,52.48681985476972,52.42713617825525,59.171391624390736,52.46195165622201,59.116681587585795
