Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,Label
apache-maven_3.3.9,6094,11951,1524,12187,89882,6697,310,4480,695,553,0,11,11,7,1776,248,137,1398,55,0,550,0,1611,78326,3505,752,954,397,526,8440,2107,8922,1324,7185,677,47,90,0,45799,28843,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025,6094,11951,1524,12187,89882,6697,310,4480,695,553,0,11,11,7,1776,248,137,1398,55,0,550,0,1611,78326,3505,752,954,397,526,8440,2107,8922,1324,7185,677,47,90,0,45799,28843,82,641,6,401,20910,205,18,165,30,204,0,2,3,2,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,206,271,75,253,10,4,7,0,423,1025,l1
apache-maven_3.5.0,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,l1
apache-maven_3.5.1,6182,12152,1540,12431,90726,6801,315,4555,705,560,0,11,11,12,1787,254,139,1406,56,0,556,0,1643,80228,3534,761,967,419,525,8759,2249,9129,1355,7378,682,51,94,0,46826,28884,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025,6182,12152,1540,12431,90726,6801,315,4555,705,560,0,11,11,12,1787,254,139,1406,56,0,556,0,1643,80228,3534,761,967,419,525,8759,2249,9129,1355,7378,682,51,94,0,46826,28884,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025,l1
apache-maven_3.5.2,6179,12149,1539,12416,90734,6798,316,4553,706,558,0,11,11,12,1790,257,140,1408,56,0,559,0,1638,80194,3538,761,968,419,525,8760,2249,9117,1355,7366,682,51,94,0,46862,28900,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025,6179,12149,1539,12416,90734,6798,316,4553,706,558,0,11,11,12,1790,257,140,1408,56,0,559,0,1638,80194,3538,761,968,419,525,8760,2249,9117,1355,7366,682,51,94,0,46862,28900,82,641,6,401,20910,205,18,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,245,271,89,253,10,4,7,0,424,1025,l1
apache-maven_3.5.3,6186,12196,1543,12482,91376,6813,316,4517,706,559,0,11,11,12,1795,258,140,1413,56,0,560,0,1650,80546,3537,778,970,419,531,8844,2293,9176,1362,7424,688,46,94,0,47171,28902,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,277,271,86,253,10,4,7,0,424,1025,6186,12196,1543,12482,91376,6813,316,4517,706,559,0,11,11,12,1795,258,140,1413,56,0,560,0,1650,80546,3537,778,970,419,531,8844,2293,9176,1362,7424,688,46,94,0,47171,28902,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,277,271,86,253,10,4,7,0,424,1025,l1
apache-maven_3.5.4,6192,12205,1545,12510,91557,6817,316,4519,708,559,0,11,11,12,1794,257,139,1413,56,0,559,0,1654,80624,3540,780,969,419,531,8853,2308,9191,1364,7439,688,46,94,0,47256,28903,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,277,271,86,253,10,4,7,0,437,1025,6192,12205,1545,12510,91557,6817,316,4519,708,559,0,11,11,12,1794,257,139,1413,56,0,559,0,1654,80624,3540,780,969,419,531,8853,2308,9191,1364,7439,688,46,94,0,47256,28903,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,277,271,86,253,10,4,7,0,437,1025,manhattan
apache-maven_3.6.0,6190,12207,1547,12561,91567,6817,316,4519,710,560,0,11,11,12,1793,257,139,1412,56,0,560,0,1770,80663,3534,779,969,417,533,8909,2320,9199,1367,7442,687,48,94,0,47320,28904,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,280,271,88,253,10,4,7,0,437,1025,6190,12207,1547,12561,91567,6817,316,4519,710,560,0,11,11,12,1793,257,139,1412,56,0,560,0,1770,80663,3534,779,969,417,533,8909,2320,9199,1367,7442,687,48,94,0,47320,28904,82,641,6,401,20910,205,24,165,32,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1215,280,271,88,253,10,4,7,0,437,1025,l1
apache-maven_3.6.1,6207,12294,1548,12681,92991,6849,317,4537,715,567,0,11,11,12,1800,263,141,1417,56,0,567,0,1791,81432,3551,786,986,424,533,9027,2359,9311,1371,7542,688,49,96,0,47560,28905,82,661,6,416,21945,210,24,165,32,209,0,2,3,5,50,34,34,50,12,0,34,0,94,2676,118,38,119,18,92,1215,284,276,89,258,10,4,7,0,437,1025,6207,12294,1548,12681,92991,6849,317,4537,715,567,0,11,11,12,1800,263,141,1417,56,0,567,0,1791,81432,3551,786,986,424,533,9027,2359,9311,1371,7542,688,49,96,0,47560,28905,82,661,6,416,21945,210,24,165,32,209,0,2,3,5,50,34,34,50,12,0,34,0,94,2676,118,38,119,18,92,1215,284,276,89,258,10,4,7,0,437,1025,l1
apache-spark_2.3.0,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,l1
apache-spark_2.3.1,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,manhattan
apache-spark_2.3.2,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,manhattan
apache-spark_2.3.3,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,l1
apache-spark_2.4.0,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,manhattan
apache-spark_2.4.1,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,manhattan
apache-spark_2.4.2,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,l1
apache-spark_2.4.3,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,l1
apache-spark_2.4.4,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,9604,23513,1909,19485,94327,11080,1234,9280,871,207,27,157,109,66,3579,1608,412,2837,115,0,2442,0,5655,164882,8750,1065,2272,818,1312,10879,12418,17838,3001,13413,891,117,1348,406,76917,50602,92,265,108,230,3876,91,27,91,25,15,4,39,32,7,35,22,16,31,33,0,35,0,692,14414,138,43,61,25,28,679,847,362,156,345,7,21,281,49,493,1025,l1
apache-tomcat_9.0.21,12866,58758,5118,43159,484779,25970,1863,21001,1916,1908,38,300,664,368,10049,4245,1762,6006,1838,0,5666,0,12356,325213,15526,3454,6543,3342,3776,36436,23168,47073,7513,33539,3003,281,1232,57,206168,167250,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,119,192,235,952,1680,638,103,418,8,16,39,13,1054,1025,12866,58758,5118,43159,484779,25970,1863,21001,1916,1908,38,300,664,368,10049,4245,1762,6006,1838,0,5666,0,12356,325213,15526,3454,6543,3342,3776,36436,23168,47073,7513,33539,3003,281,1232,57,206168,167250,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,119,192,235,952,1680,638,103,418,8,16,39,13,1054,1025,l1
apache-tomcat_9.0.22,12957,58880,5141,43348,485068,26024,1871,21045,1919,1911,38,300,664,368,10085,4257,1771,6031,1840,0,5690,0,12425,326011,15571,3461,6566,3344,3783,36557,23212,47193,7544,33655,3023,281,1238,60,206651,167261,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1054,1025,12957,58880,5141,43348,485068,26024,1871,21045,1919,1911,38,300,664,368,10085,4257,1771,6031,1840,0,5690,0,12425,326011,15571,3461,6566,3344,3783,36557,23212,47193,7544,33655,3023,281,1238,60,206651,167261,68,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1054,1025,l1
apache-tomcat_9.0.23,13029,59076,5180,43603,487798,26120,1880,21116,1927,1919,40,300,665,368,10137,4279,1785,6060,1846,0,5709,0,12482,327511,15606,3478,6580,3358,3774,36858,23287,47452,7579,33888,3061,281,1250,60,207497,167269,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,13029,59076,5180,43603,487798,26120,1880,21116,1927,1919,40,300,665,368,10137,4279,1785,6060,1846,0,5709,0,12482,327511,15606,3478,6580,3358,3774,36858,23287,47452,7579,33888,3061,281,1250,60,207497,167269,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,l1
apache-tomcat_9.0.24,13041,59076,5180,43603,487798,26120,1880,21116,1927,1919,40,300,665,368,10137,4279,1785,6060,1846,0,5709,0,12482,327503,15606,3478,6580,3358,3774,36858,23287,47452,7579,33888,3061,281,1250,60,207493,167269,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,13041,59076,5180,43603,487798,26120,1880,21116,1927,1919,40,300,665,368,10137,4279,1785,6060,1846,0,5709,0,12482,327503,15606,3478,6580,3358,3774,36858,23287,47452,7579,33888,3061,281,1250,60,207493,167269,69,1013,69,495,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,l1
apache-tomcat_9.0.25,13060,59128,5187,43661,487898,26144,1885,21126,1928,1927,40,302,667,368,10151,4279,1789,6064,1853,0,5717,0,12499,327859,15619,3485,6586,3359,3777,36926,23318,47501,7585,33931,3070,281,1252,60,207691,168298,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,13060,59128,5187,43661,487898,26144,1885,21126,1928,1927,40,302,667,368,10151,4279,1789,6064,1853,0,5717,0,12499,327859,15619,3485,6586,3359,3777,36926,23318,47501,7585,33931,3070,281,1252,60,207691,168298,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,l1
apache-tomcat_9.0.26,13060,59128,5187,43661,487898,26144,1885,21126,1928,1927,40,302,667,368,10151,4279,1789,6064,1853,0,5717,0,12499,327859,15619,3485,6586,3359,3777,36926,23318,47501,7585,33931,3070,281,1252,60,207691,168298,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,13060,59128,5187,43661,487898,26144,1885,21126,1928,1927,40,302,667,368,10151,4279,1789,6064,1853,0,5717,0,12499,327859,15619,3485,6586,3359,3777,36926,23318,47501,7585,33931,3070,281,1252,60,207691,168298,69,1013,69,494,50792,325,54,303,112,40,4,19,53,46,153,153,153,133,98,0,153,0,317,4331,313,124,120,192,235,952,1680,638,103,418,8,16,39,13,1057,1025,l1
apache-tomcat_9.0.6,11993,55784,4795,40931,458064,24615,1757,19949,1790,1815,32,295,616,348,9460,4034,1642,5703,1739,0,5347,0,11339,306150,14776,3302,6172,3203,3737,32220,21534,44686,7378,31800,2829,253,1154,42,197342,160908,68,1013,69,486,46640,312,54,290,112,36,4,19,53,46,152,152,152,127,94,0,152,0,317,4251,309,123,98,188,235,900,1680,624,103,409,9,16,39,8,1029,1025,11993,55784,4795,40931,458064,24615,1757,19949,1790,1815,32,295,616,348,9460,4034,1642,5703,1739,0,5347,0,11339,306150,14776,3302,6172,3203,3737,32220,21534,44686,7378,31800,2829,253,1154,42,197342,160908,68,1013,69,486,46640,312,54,290,112,36,4,19,53,46,152,152,152,127,94,0,152,0,317,4251,309,123,98,188,235,900,1680,624,103,409,9,16,39,8,1029,1025,l1
apache-tomcat_9.0.7,12081,56001,4859,41086,459220,24760,1757,20049,1801,1820,32,295,616,359,9545,4087,1691,5735,1739,0,5415,0,11357,307450,14818,3305,6206,3221,3745,32282,21601,44847,7395,31930,2835,259,1157,42,198818,160938,68,1013,69,486,47259,314,54,292,112,36,4,19,53,46,152,152,152,128,94,0,152,0,317,4331,309,123,98,188,235,900,1680,627,103,411,9,16,39,8,1032,1025,12081,56001,4859,41086,459220,24760,1757,20049,1801,1820,32,295,616,359,9545,4087,1691,5735,1739,0,5415,0,11357,307450,14818,3305,6206,3221,3745,32282,21601,44847,7395,31930,2835,259,1157,42,198818,160938,68,1013,69,486,47259,314,54,292,112,36,4,19,53,46,152,152,152,128,94,0,152,0,317,4331,309,123,98,188,235,900,1680,627,103,411,9,16,39,8,1032,1025,l1
apache-tomcat_9.0.8,12087,56117,4867,41142,462232,24800,1764,20081,1809,1820,32,295,616,359,9579,4107,1694,5766,1739,0,5442,0,11371,307932,14849,3314,6234,3225,3748,32316,21619,44914,7407,31989,2837,259,1163,43,199065,160940,68,1013,69,486,47958,316,54,294,112,36,4,19,53,46,152,152,152,129,94,0,152,0,317,4331,309,123,129,188,235,900,1680,629,103,412,9,16,39,8,1037,1025,12087,56117,4867,41142,462232,24800,1764,20081,1809,1820,32,295,616,359,9579,4107,1694,5766,1739,0,5442,0,11371,307932,14849,3314,6234,3225,3748,32316,21619,44914,7407,31989,2837,259,1163,43,199065,160940,68,1013,69,486,47958,316,54,294,112,36,4,19,53,46,152,152,152,129,94,0,152,0,317,4331,309,123,129,188,235,900,1680,629,103,412,9,16,39,8,1037,1025,l1
rzwitserloot-lombok_1.16.22,4343,8823,917,6371,24361,2902,704,1906,587,128,6,45,23,3,1461,499,137,836,20,0,772,0,3116,44068,2981,719,1178,382,887,4933,2563,8225,740,6160,371,173,438,22,27964,30505,146,461,10,211,5245,143,101,120,40,12,2,10,4,1,70,69,59,70,7,0,70,0,234,1410,165,56,86,18,62,733,170,440,41,259,7,59,9,8,607,1025,4343,8823,917,6371,24361,2902,704,1906,587,128,6,45,23,3,1461,499,137,836,20,0,772,0,3116,44068,2981,719,1178,382,887,4933,2563,8225,740,6160,371,173,438,22,27964,30505,146,461,10,211,5245,143,101,120,40,12,2,10,4,1,70,69,59,70,7,0,70,0,234,1410,165,56,86,18,62,733,170,440,41,259,7,59,9,8,607,1025,l1
rzwitserloot-lombok_1.16.4,3732,7642,670,5560,21120,2546,590,1693,444,160,3,38,19,3,1006,414,111,678,18,0,612,0,2731,38523,2600,634,1010,391,825,4658,2066,6993,672,4912,431,148,273,7,24360,24114,147,409,10,185,5124,143,81,120,27,14,2,6,4,1,70,69,47,70,7,0,70,0,209,1455,143,54,71,60,57,678,156,403,40,236,7,47,8,4,575,1025,3732,7642,670,5560,21120,2546,590,1693,444,160,3,38,19,3,1006,414,111,678,18,0,612,0,2731,38523,2600,634,1010,391,825,4658,2066,6993,672,4912,431,148,273,7,24360,24114,147,409,10,185,5124,143,81,120,27,14,2,6,4,1,70,69,47,70,7,0,70,0,209,1455,143,54,71,60,57,678,156,403,40,236,7,47,8,4,575,1025,l1
