name,version,n_clusters,affinity,linkage,n_MoJo
apache_spark,2.4.1,300,cosine,single, 583
apache_spark,2.4.1,300,cosine,single, 563
apache_spark,2.4.2,50,euclidean,complete, 678
apache_spark,2.4.2,50,euclidean,complete, 286
apache_spark,2.4.2,50,euclidean,average, 683
apache_spark,2.4.2,50,euclidean,average, 295
apache_spark,2.4.2,50,euclidean,single, 676
apache_spark,2.4.2,50,euclidean,single, 455
apache_spark,2.4.2,50,l1,complete, 678
apache_spark,2.4.2,50,l1,complete, 195
apache_spark,2.4.2,50,l1,average, 681
apache_spark,2.4.2,50,l1,average, 131
apache_spark,2.4.2,50,l1,single, 679
apache_spark,2.4.2,50,l1,single, 112
apache_spark,2.4.2,50,l2,complete, 675
apache_spark,2.4.2,50,l2,complete, 288
apache_spark,2.4.2,50,l2,average, 683
apache_spark,2.4.2,50,l2,average, 294
apache_spark,2.4.2,50,l2,single, 677
apache_spark,2.4.2,50,l2,single, 455
apache_spark,2.4.2,50,manhattan,complete, 674
apache_spark,2.4.2,50,manhattan,complete, 197
apache_spark,2.4.2,50,manhattan,average, 685
apache_spark,2.4.2,50,manhattan,average, 129
apache_spark,2.4.2,50,manhattan,single, 684
apache_spark,2.4.2,50,manhattan,single, 113
apache_spark,2.4.2,50,cosine,complete, 678
apache_spark,2.4.2,50,cosine,complete, 376
apache_spark,2.4.2,50,cosine,average, 683
apache_spark,2.4.2,50,cosine,average, 624
apache_spark,2.4.2,50,cosine,single, 678
apache_spark,2.4.2,50,cosine,single, 299
apache_spark,2.4.2,100,euclidean,complete, 664
apache_spark,2.4.2,100,euclidean,complete, 417
apache_spark,2.4.2,100,euclidean,average, 658
apache_spark,2.4.2,100,euclidean,average, 590
apache_spark,2.4.2,100,euclidean,single, 669
apache_spark,2.4.2,100,euclidean,single, 505
apache_spark,2.4.2,100,l1,complete, 658
apache_spark,2.4.2,100,l1,complete, 386
apache_spark,2.4.2,100,l1,average, 660
apache_spark,2.4.2,100,l1,average, 296
apache_spark,2.4.2,100,l1,single, 657
apache_spark,2.4.2,100,l1,single, 214
apache_spark,2.4.2,100,l2,complete, 660
apache_spark,2.4.2,100,l2,complete, 416
apache_spark,2.4.2,100,l2,average, 659
apache_spark,2.4.2,100,l2,average, 590
apache_spark,2.4.2,100,l2,single, 667
apache_spark,2.4.2,100,l2,single, 506
apache_spark,2.4.2,100,manhattan,complete, 657
apache_spark,2.4.2,100,manhattan,complete, 390
apache_spark,2.4.2,100,manhattan,average, 665
apache_spark,2.4.2,100,manhattan,average, 293
apache_spark,2.4.2,100,manhattan,single, 660
apache_spark,2.4.2,100,manhattan,single, 222
apache_spark,2.4.2,100,cosine,complete, 659
apache_spark,2.4.2,100,cosine,complete, 639
apache_spark,2.4.2,100,cosine,average, 670
apache_spark,2.4.2,100,cosine,average, 637
apache_spark,2.4.2,100,cosine,single, 672
apache_spark,2.4.2,100,cosine,single, 377
apache_spark,2.4.2,150,euclidean,complete, 643
apache_spark,2.4.2,150,euclidean,complete, 488
apache_spark,2.4.2,150,euclidean,average, 639
apache_spark,2.4.2,150,euclidean,average, 648
apache_spark,2.4.2,150,euclidean,single, 665
apache_spark,2.4.2,150,euclidean,single, 555
apache_spark,2.4.2,150,l1,complete, 642
apache_spark,2.4.2,150,l1,complete, 460
apache_spark,2.4.2,150,l1,average, 653
apache_spark,2.4.2,150,l1,average, 365
apache_spark,2.4.2,150,l1,single, 649
apache_spark,2.4.2,150,l1,single, 313
apache_spark,2.4.2,150,l2,complete, 637
apache_spark,2.4.2,150,l2,complete, 483
apache_spark,2.4.2,150,l2,average, 642
apache_spark,2.4.2,150,l2,average, 653
apache_spark,2.4.2,150,l2,single, 657
apache_spark,2.4.2,150,l2,single, 560
apache_spark,2.4.2,150,manhattan,complete, 642
apache_spark,2.4.2,150,manhattan,complete, 454
apache_spark,2.4.2,150,manhattan,average, 651
apache_spark,2.4.2,150,manhattan,average, 371
apache_spark,2.4.2,150,manhattan,single, 652
apache_spark,2.4.2,150,manhattan,single, 315
apache_spark,2.4.2,150,cosine,complete, 630
apache_spark,2.4.2,150,cosine,complete, 637
apache_spark,2.4.2,150,cosine,average, 658
apache_spark,2.4.2,150,cosine,average, 646
apache_spark,2.4.2,150,cosine,single, 657
apache_spark,2.4.2,150,cosine,single, 454
apache_spark,2.4.2,200,euclidean,complete, 618
apache_spark,2.4.2,200,euclidean,complete, 556
apache_spark,2.4.2,200,euclidean,average, 625
apache_spark,2.4.2,200,euclidean,average, 633
apache_spark,2.4.2,200,euclidean,single, 637
apache_spark,2.4.2,200,euclidean,single, 592
apache_spark,2.4.2,200,l1,complete, 633
apache_spark,2.4.2,200,l1,complete, 503
apache_spark,2.4.2,200,l1,average, 628
apache_spark,2.4.2,200,l1,average, 401
apache_spark,2.4.2,200,l1,single, 634
apache_spark,2.4.2,200,l1,single, 393
apache_spark,2.4.2,200,l2,complete, 618
apache_spark,2.4.2,200,l2,complete, 560
apache_spark,2.4.2,200,l2,average, 623
apache_spark,2.4.2,200,l2,average, 633
apache_spark,2.4.2,200,l2,single, 644
apache_spark,2.4.2,200,l2,single, 594
apache_spark,2.4.2,200,manhattan,complete, 628
apache_spark,2.4.2,200,manhattan,complete, 488
apache_spark,2.4.2,200,manhattan,average, 634
apache_spark,2.4.2,200,manhattan,average, 401
apache_spark,2.4.2,200,manhattan,single, 630
apache_spark,2.4.2,200,manhattan,single, 395
apache_spark,2.4.2,200,cosine,complete, 616
apache_spark,2.4.2,200,cosine,complete, 621
apache_spark,2.4.2,200,cosine,average, 636
apache_spark,2.4.2,200,cosine,average, 641
apache_spark,2.4.2,200,cosine,single, 640
apache_spark,2.4.2,200,cosine,single, 496
apache_spark,2.4.2,250,euclidean,complete, 585
apache_spark,2.4.2,250,euclidean,complete, 575
apache_spark,2.4.2,250,euclidean,average, 601
apache_spark,2.4.2,250,euclidean,average, 607
apache_spark,2.4.2,250,euclidean,single, 630
apache_spark,2.4.2,250,euclidean,single, 598
apache_spark,2.4.2,250,l1,complete, 603
apache_spark,2.4.2,250,l1,complete, 522
apache_spark,2.4.2,250,l1,average, 614
apache_spark,2.4.2,250,l1,average, 465
apache_spark,2.4.2,250,l1,single, 614
apache_spark,2.4.2,250,l1,single, 438
apache_spark,2.4.2,250,l2,complete, 586
apache_spark,2.4.2,250,l2,complete, 577
apache_spark,2.4.2,250,l2,average, 606
apache_spark,2.4.2,250,l2,average, 613
apache_spark,2.4.2,250,l2,single, 624
apache_spark,2.4.2,250,l2,single, 595
apache_spark,2.4.2,250,manhattan,complete, 608
apache_spark,2.4.2,250,manhattan,complete, 535
apache_spark,2.4.2,250,manhattan,average, 610
apache_spark,2.4.2,250,manhattan,average, 460
apache_spark,2.4.2,250,manhattan,single, 608
apache_spark,2.4.2,250,manhattan,single, 426
apache_spark,2.4.2,250,cosine,complete, 593
apache_spark,2.4.2,250,cosine,complete, 597
apache_spark,2.4.2,250,cosine,average, 618
apache_spark,2.4.2,250,cosine,average, 613
apache_spark,2.4.2,250,cosine,single, 622
apache_spark,2.4.2,250,cosine,single, 584
apache_spark,2.4.2,300,euclidean,complete, 546
apache_spark,2.4.2,300,euclidean,complete, 551
apache_spark,2.4.2,300,euclidean,average, 573
apache_spark,2.4.2,300,euclidean,average, 577
apache_spark,2.4.2,300,euclidean,single, 587
apache_spark,2.4.2,300,euclidean,single, 565
apache_spark,2.4.2,300,l1,complete, 582
apache_spark,2.4.2,300,l1,complete, 575
apache_spark,2.4.2,300,l1,average, 588
apache_spark,2.4.2,300,l1,average, 479
apache_spark,2.4.2,300,l1,single, 595
apache_spark,2.4.2,300,l1,single, 471
apache_spark,2.4.2,300,l2,complete, 564
apache_spark,2.4.2,300,l2,complete, 564
apache_spark,2.4.2,300,l2,average, 574
apache_spark,2.4.2,300,l2,average, 578
apache_spark,2.4.2,300,l2,single, 594
apache_spark,2.4.2,300,l2,single, 576
apache_spark,2.4.2,300,manhattan,complete, 585
apache_spark,2.4.2,300,manhattan,complete, 570
apache_spark,2.4.2,300,manhattan,average, 588
apache_spark,2.4.2,300,manhattan,average, 482
apache_spark,2.4.2,300,manhattan,single, 589
apache_spark,2.4.2,300,manhattan,single, 463
apache_spark,2.4.2,300,cosine,complete, 561
apache_spark,2.4.2,300,cosine,complete, 560
apache_spark,2.4.2,300,cosine,average, 586
apache_spark,2.4.2,300,cosine,average, 590
apache_spark,2.4.2,300,cosine,single, 594
apache_spark,2.4.2,300,cosine,single, 572
apache_spark,2.4.3,50,euclidean,complete, 688
apache_spark,2.4.3,50,euclidean,complete, 285
apache_spark,2.4.3,50,euclidean,average, 684
apache_spark,2.4.3,50,euclidean,average, 292
apache_spark,2.4.3,50,euclidean,single, 679
apache_spark,2.4.3,50,euclidean,single, 450
apache_spark,2.4.3,50,l1,complete, 686
apache_spark,2.4.3,50,l1,complete, 191
apache_spark,2.4.3,50,l1,average, 681
apache_spark,2.4.3,50,l1,average, 128
apache_spark,2.4.3,50,l1,single, 689
apache_spark,2.4.3,50,l1,single, 107
apache_spark,2.4.3,50,l2,complete, 691
apache_spark,2.4.3,50,l2,complete, 286
apache_spark,2.4.3,50,l2,average, 676
apache_spark,2.4.3,50,l2,average, 290
apache_spark,2.4.3,50,l2,single, 681
apache_spark,2.4.3,50,l2,single, 447
apache_spark,2.4.3,50,manhattan,complete, 681
apache_spark,2.4.3,50,manhattan,complete, 191
apache_spark,2.4.3,50,manhattan,average, 680
apache_spark,2.4.3,50,manhattan,average, 128
apache_spark,2.4.3,50,manhattan,single, 684
apache_spark,2.4.3,50,manhattan,single, 112
apache_spark,2.4.3,50,cosine,complete, 668
apache_spark,2.4.3,50,cosine,complete, 378
apache_spark,2.4.3,50,cosine,average, 679
apache_spark,2.4.3,50,cosine,average, 619
apache_spark,2.4.3,50,cosine,single, 681
apache_spark,2.4.3,50,cosine,single, 297
apache_spark,2.4.3,100,euclidean,complete, 667
apache_spark,2.4.3,100,euclidean,complete, 400
apache_spark,2.4.3,100,euclidean,average, 660
apache_spark,2.4.3,100,euclidean,average, 593
apache_spark,2.4.3,100,euclidean,single, 669
apache_spark,2.4.3,100,euclidean,single, 504
apache_spark,2.4.3,100,l1,complete, 669
apache_spark,2.4.3,100,l1,complete, 377
apache_spark,2.4.3,100,l1,average, 672
apache_spark,2.4.3,100,l1,average, 291
apache_spark,2.4.3,100,l1,single, 677
apache_spark,2.4.3,100,l1,single, 222
apache_spark,2.4.3,100,l2,complete, 662
apache_spark,2.4.3,100,l2,complete, 399
apache_spark,2.4.3,100,l2,average, 664
apache_spark,2.4.3,100,l2,average, 597
apache_spark,2.4.3,100,l2,single, 672
apache_spark,2.4.3,100,l2,single, 496
apache_spark,2.4.3,100,manhattan,complete, 672
apache_spark,2.4.3,100,manhattan,complete, 373
apache_spark,2.4.3,100,manhattan,average, 676
apache_spark,2.4.3,100,manhattan,average, 288
apache_spark,2.4.3,100,manhattan,single, 672
apache_spark,2.4.3,100,manhattan,single, 216
apache_spark,2.4.3,100,cosine,complete, 659
apache_spark,2.4.3,100,cosine,complete, 639
apache_spark,2.4.3,100,cosine,average, 666
apache_spark,2.4.3,100,cosine,average, 636
apache_spark,2.4.3,100,cosine,single, 666
apache_spark,2.4.3,100,cosine,single, 370
apache_spark,2.4.3,150,euclidean,complete, 646
apache_spark,2.4.3,150,euclidean,complete, 470
apache_spark,2.4.3,150,euclidean,average, 645
apache_spark,2.4.3,150,euclidean,average, 657
apache_spark,2.4.3,150,euclidean,single, 656
apache_spark,2.4.3,150,euclidean,single, 541
apache_spark,2.4.3,150,l1,complete, 648
apache_spark,2.4.3,150,l1,complete, 439
apache_spark,2.4.3,150,l1,average, 664
apache_spark,2.4.3,150,l1,average, 362
apache_spark,2.4.3,150,l1,single, 662
apache_spark,2.4.3,150,l1,single, 309
apache_spark,2.4.3,150,l2,complete, 644
apache_spark,2.4.3,150,l2,complete, 486
apache_spark,2.4.3,150,l2,average, 647
apache_spark,2.4.3,150,l2,average, 654
apache_spark,2.4.3,150,l2,single, 657
apache_spark,2.4.3,150,l2,single, 544
apache_spark,2.4.3,150,manhattan,complete, 656
apache_spark,2.4.3,150,manhattan,complete, 446
apache_spark,2.4.3,150,manhattan,average, 657
apache_spark,2.4.3,150,manhattan,average, 357
apache_spark,2.4.3,150,manhattan,single, 662
apache_spark,2.4.3,150,manhattan,single, 310
apache_spark,2.4.3,150,cosine,complete, 644
apache_spark,2.4.3,150,cosine,complete, 652
apache_spark,2.4.3,150,cosine,average, 653
apache_spark,2.4.3,150,cosine,average, 655
apache_spark,2.4.3,150,cosine,single, 648
apache_spark,2.4.3,150,cosine,single, 451
apache_spark,2.4.3,200,euclidean,complete, 622
apache_spark,2.4.3,200,euclidean,complete, 563
apache_spark,2.4.3,200,euclidean,average, 629
apache_spark,2.4.3,200,euclidean,average, 638
apache_spark,2.4.3,200,euclidean,single, 641
apache_spark,2.4.3,200,euclidean,single, 592
apache_spark,2.4.3,200,l1,complete, 638
apache_spark,2.4.3,200,l1,complete, 485
apache_spark,2.4.3,200,l1,average, 642
apache_spark,2.4.3,200,l1,average, 407
apache_spark,2.4.3,200,l1,single, 648
apache_spark,2.4.3,200,l1,single, 397
apache_spark,2.4.3,200,l2,complete, 627
apache_spark,2.4.3,200,l2,complete, 565
apache_spark,2.4.3,200,l2,average, 629
apache_spark,2.4.3,200,l2,average, 637
apache_spark,2.4.3,200,l2,single, 638
apache_spark,2.4.3,200,l2,single, 590
apache_spark,2.4.3,200,manhattan,complete, 643
apache_spark,2.4.3,200,manhattan,complete, 492
apache_spark,2.4.3,200,manhattan,average, 638
apache_spark,2.4.3,200,manhattan,average, 405
apache_spark,2.4.3,200,manhattan,single, 647
apache_spark,2.4.3,200,manhattan,single, 393
apache_spark,2.4.3,200,cosine,complete, 628
apache_spark,2.4.3,200,cosine,complete, 635
apache_spark,2.4.3,200,cosine,average, 636
apache_spark,2.4.3,200,cosine,average, 639
apache_spark,2.4.3,200,cosine,single, 634
apache_spark,2.4.3,200,cosine,single, 502
apache_spark,2.4.3,250,euclidean,complete, 597
apache_spark,2.4.3,250,euclidean,complete, 584
apache_spark,2.4.3,250,euclidean,average, 600
apache_spark,2.4.3,250,euclidean,average, 606
apache_spark,2.4.3,250,euclidean,single, 611
apache_spark,2.4.3,250,euclidean,single, 588
apache_spark,2.4.3,250,l1,complete, 612
apache_spark,2.4.3,250,l1,complete, 517
apache_spark,2.4.3,250,l1,average, 613
apache_spark,2.4.3,250,l1,average, 449
apache_spark,2.4.3,250,l1,single, 618
apache_spark,2.4.3,250,l1,single, 423
apache_spark,2.4.3,250,l2,complete, 595
apache_spark,2.4.3,250,l2,complete, 578
apache_spark,2.4.3,250,l2,average, 604
apache_spark,2.4.3,250,l2,average, 610
apache_spark,2.4.3,250,l2,single, 612
apache_spark,2.4.3,250,l2,single, 586
apache_spark,2.4.3,250,manhattan,complete, 609
apache_spark,2.4.3,250,manhattan,complete, 518
apache_spark,2.4.3,250,manhattan,average, 617
apache_spark,2.4.3,250,manhattan,average, 457
apache_spark,2.4.3,250,manhattan,single, 612
apache_spark,2.4.3,250,manhattan,single, 416
apache_spark,2.4.3,250,cosine,complete, 601
apache_spark,2.4.3,250,cosine,complete, 606
apache_spark,2.4.3,250,cosine,average, 607
apache_spark,2.4.3,250,cosine,average, 610
apache_spark,2.4.3,250,cosine,single, 621
apache_spark,2.4.3,250,cosine,single, 581
apache_spark,2.4.3,300,euclidean,complete, 561
apache_spark,2.4.3,300,euclidean,complete, 562
apache_spark,2.4.3,300,euclidean,average, 567
apache_spark,2.4.3,300,euclidean,average, 572
apache_spark,2.4.3,300,euclidean,single, 586
apache_spark,2.4.3,300,euclidean,single, 557
apache_spark,2.4.3,300,l1,complete, 595
apache_spark,2.4.3,300,l1,complete, 578
apache_spark,2.4.3,300,l1,average, 591
apache_spark,2.4.3,300,l1,average, 483
apache_spark,2.4.3,300,l1,single, 598
apache_spark,2.4.3,300,l1,single, 468
apache_spark,2.4.3,300,l2,complete, 562
apache_spark,2.4.3,300,l2,complete, 567
apache_spark,2.4.3,300,l2,average, 569
apache_spark,2.4.3,300,l2,average, 575
apache_spark,2.4.3,300,l2,single, 588
apache_spark,2.4.3,300,l2,single, 574
apache_spark,2.4.3,300,manhattan,complete, 586
apache_spark,2.4.3,300,manhattan,complete, 566
apache_spark,2.4.3,300,manhattan,average, 596
apache_spark,2.4.3,300,manhattan,average, 483
apache_spark,2.4.3,300,manhattan,single, 600
apache_spark,2.4.3,300,manhattan,single, 472
apache_spark,2.4.3,300,cosine,complete, 570
apache_spark,2.4.3,300,cosine,complete, 570
apache_spark,2.4.3,300,cosine,average, 581
apache_spark,2.4.3,300,cosine,average, 582
apache_spark,2.4.3,300,cosine,single, 585
apache_spark,2.4.3,300,cosine,single, 562
apache_spark,2.4.4,50,euclidean,complete, 681
apache_spark,2.4.4,50,euclidean,complete, 296
apache_spark,2.4.4,50,euclidean,average, 681
apache_spark,2.4.4,50,euclidean,average, 296
apache_spark,2.4.4,50,euclidean,single, 682
apache_spark,2.4.4,50,euclidean,single, 432
apache_spark,2.4.4,50,l1,complete, 691
apache_spark,2.4.4,50,l1,complete, 231
apache_spark,2.4.4,50,l1,average, 692
apache_spark,2.4.4,50,l1,average, 123
apache_spark,2.4.4,50,l1,single, 692
apache_spark,2.4.4,50,l1,single, 115
apache_spark,2.4.4,50,l2,complete, 678
apache_spark,2.4.4,50,l2,complete, 296
apache_spark,2.4.4,50,l2,average, 678
apache_spark,2.4.4,50,l2,average, 296
apache_spark,2.4.4,50,l2,single, 674
apache_spark,2.4.4,50,l2,single, 434
apache_spark,2.4.4,50,manhattan,complete, 688
apache_spark,2.4.4,50,manhattan,complete, 229
apache_spark,2.4.4,50,manhattan,average, 689
apache_spark,2.4.4,50,manhattan,average, 127
apache_spark,2.4.4,50,manhattan,single, 696
apache_spark,2.4.4,50,manhattan,single, 115
apache_spark,2.4.4,50,cosine,complete, 676
apache_spark,2.4.4,50,cosine,complete, 404
apache_spark,2.4.4,50,cosine,average, 680
apache_spark,2.4.4,50,cosine,average, 619
apache_spark,2.4.4,50,cosine,single, 674
apache_spark,2.4.4,50,cosine,single, 297
apache_spark,2.4.4,100,euclidean,complete, 664
apache_spark,2.4.4,100,euclidean,complete, 410
apache_spark,2.4.4,100,euclidean,average, 657
apache_spark,2.4.4,100,euclidean,average, 590
apache_spark,2.4.4,100,euclidean,single, 654
apache_spark,2.4.4,100,euclidean,single, 489
apache_spark,2.4.4,100,l1,complete, 672
apache_spark,2.4.4,100,l1,complete, 370
apache_spark,2.4.4,100,l1,average, 673
apache_spark,2.4.4,100,l1,average, 294
apache_spark,2.4.4,100,l1,single, 679
apache_spark,2.4.4,100,l1,single, 217
apache_spark,2.4.4,100,l2,complete, 669
apache_spark,2.4.4,100,l2,complete, 409
apache_spark,2.4.4,100,l2,average, 662
apache_spark,2.4.4,100,l2,average, 577
apache_spark,2.4.4,100,l2,single, 662
apache_spark,2.4.4,100,l2,single, 488
apache_spark,2.4.4,100,manhattan,complete, 668
apache_spark,2.4.4,100,manhattan,complete, 384
apache_spark,2.4.4,100,manhattan,average, 677
apache_spark,2.4.4,100,manhattan,average, 286
apache_spark,2.4.4,100,manhattan,single, 684
apache_spark,2.4.4,100,manhattan,single, 221
apache_spark,2.4.4,100,cosine,complete, 653
apache_spark,2.4.4,100,cosine,complete, 626
apache_spark,2.4.4,100,cosine,average, 663
apache_spark,2.4.4,100,cosine,average, 628
apache_spark,2.4.4,100,cosine,single, 660
apache_spark,2.4.4,100,cosine,single, 374
apache_spark,2.4.4,150,euclidean,complete, 641
apache_spark,2.4.4,150,euclidean,complete, 478
apache_spark,2.4.4,150,euclidean,average, 642
apache_spark,2.4.4,150,euclidean,average, 654
apache_spark,2.4.4,150,euclidean,single, 640
apache_spark,2.4.4,150,euclidean,single, 523
apache_spark,2.4.4,150,l1,complete, 651
apache_spark,2.4.4,150,l1,complete, 426
apache_spark,2.4.4,150,l1,average, 658
apache_spark,2.4.4,150,l1,average, 361
apache_spark,2.4.4,150,l1,single, 663
apache_spark,2.4.4,150,l1,single, 309
apache_spark,2.4.4,150,l2,complete, 642
apache_spark,2.4.4,150,l2,complete, 492
apache_spark,2.4.4,150,l2,average, 638
apache_spark,2.4.4,150,l2,average, 652
apache_spark,2.4.4,150,l2,single, 641
apache_spark,2.4.4,150,l2,single, 529
apache_spark,2.4.4,150,manhattan,complete, 647
apache_spark,2.4.4,150,manhattan,complete, 424
apache_spark,2.4.4,150,manhattan,average, 655
apache_spark,2.4.4,150,manhattan,average, 357
apache_spark,2.4.4,150,manhattan,single, 656
apache_spark,2.4.4,150,manhattan,single, 310
apache_spark,2.4.4,150,cosine,complete, 639
apache_spark,2.4.4,150,cosine,complete, 657
apache_spark,2.4.4,150,cosine,average, 639
apache_spark,2.4.4,150,cosine,average, 643
apache_spark,2.4.4,150,cosine,single, 642
apache_spark,2.4.4,150,cosine,single, 470
apache_spark,2.4.4,200,euclidean,complete, 621
apache_spark,2.4.4,200,euclidean,complete, 558
apache_spark,2.4.4,200,euclidean,average, 620
apache_spark,2.4.4,200,euclidean,average, 633
apache_spark,2.4.4,200,euclidean,single, 619
apache_spark,2.4.4,200,euclidean,single, 574
apache_spark,2.4.4,200,l1,complete, 635
apache_spark,2.4.4,200,l1,complete, 471
apache_spark,2.4.4,200,l1,average, 637
apache_spark,2.4.4,200,l1,average, 408
apache_spark,2.4.4,200,l1,single, 641
apache_spark,2.4.4,200,l1,single, 402
apache_spark,2.4.4,200,l2,complete, 630
apache_spark,2.4.4,200,l2,complete, 562
apache_spark,2.4.4,200,l2,average, 621
apache_spark,2.4.4,200,l2,average, 634
apache_spark,2.4.4,200,l2,single, 624
apache_spark,2.4.4,200,l2,single, 583
apache_spark,2.4.4,200,manhattan,complete, 637
apache_spark,2.4.4,200,manhattan,complete, 475
apache_spark,2.4.4,200,manhattan,average, 640
apache_spark,2.4.4,200,manhattan,average, 417
apache_spark,2.4.4,200,manhattan,single, 641
apache_spark,2.4.4,200,manhattan,single, 401
apache_spark,2.4.4,200,cosine,complete, 621
apache_spark,2.4.4,200,cosine,complete, 631
apache_spark,2.4.4,200,cosine,average, 622
apache_spark,2.4.4,200,cosine,average, 634
apache_spark,2.4.4,200,cosine,single, 626
apache_spark,2.4.4,200,cosine,single, 504
apache_spark,2.4.4,250,euclidean,complete, 591
apache_spark,2.4.4,250,euclidean,complete, 571
apache_spark,2.4.4,250,euclidean,average, 596
apache_spark,2.4.4,250,euclidean,average, 605
apache_spark,2.4.4,250,euclidean,single, 611
apache_spark,2.4.4,250,euclidean,single, 588
apache_spark,2.4.4,250,l1,complete, 619
apache_spark,2.4.4,250,l1,complete, 534
apache_spark,2.4.4,250,l1,average, 616
apache_spark,2.4.4,250,l1,average, 460
apache_spark,2.4.4,250,l1,single, 620
apache_spark,2.4.4,250,l1,single, 434
apache_spark,2.4.4,250,l2,complete, 590
apache_spark,2.4.4,250,l2,complete, 573
apache_spark,2.4.4,250,l2,average, 594
apache_spark,2.4.4,250,l2,average, 602
apache_spark,2.4.4,250,l2,single, 611
apache_spark,2.4.4,250,l2,single, 576
apache_spark,2.4.4,250,manhattan,complete, 608
apache_spark,2.4.4,250,manhattan,complete, 525
apache_spark,2.4.4,250,manhattan,average, 623
apache_spark,2.4.4,250,manhattan,average, 467
apache_spark,2.4.4,250,manhattan,single, 623
apache_spark,2.4.4,250,manhattan,single, 451
apache_spark,2.4.4,250,cosine,complete, 587
apache_spark,2.4.4,250,cosine,complete, 597
apache_spark,2.4.4,250,cosine,average, 595
apache_spark,2.4.4,250,cosine,average, 610
apache_spark,2.4.4,250,cosine,single, 616
apache_spark,2.4.4,250,cosine,single, 555
apache_spark,2.4.4,300,euclidean,complete, 549
apache_spark,2.4.4,300,euclidean,complete, 556
apache_spark,2.4.4,300,euclidean,average, 565
apache_spark,2.4.4,300,euclidean,average, 569
apache_spark,2.4.4,300,euclidean,single, 580
apache_spark,2.4.4,300,euclidean,single, 560
apache_spark,2.4.4,300,l1,complete, 581
apache_spark,2.4.4,300,l1,complete, 567
apache_spark,2.4.4,300,l1,average, 589
apache_spark,2.4.4,300,l1,average, 485
apache_spark,2.4.4,300,l1,single, 592
apache_spark,2.4.4,300,l1,single, 482
apache_spark,2.4.4,300,l2,complete, 560
apache_spark,2.4.4,300,l2,complete, 568
apache_spark,2.4.4,300,l2,average, 568
apache_spark,2.4.4,300,l2,average, 573
apache_spark,2.4.4,300,l2,single, 591
apache_spark,2.4.4,300,l2,single, 566
apache_spark,2.4.4,300,manhattan,complete, 589
apache_spark,2.4.4,300,manhattan,complete, 573
apache_spark,2.4.4,300,manhattan,average, 586
apache_spark,2.4.4,300,manhattan,average, 482
apache_spark,2.4.4,300,manhattan,single, 594
apache_spark,2.4.4,300,manhattan,single, 473
apache_spark,2.4.4,300,cosine,complete, 559
apache_spark,2.4.4,300,cosine,complete, 570
apache_spark,2.4.4,300,cosine,average, 575
apache_spark,2.4.4,300,cosine,average, 583
apache_spark,2.4.4,300,cosine,single, 581
apache_spark,2.4.4,300,cosine,single, 555
